ep,temp,t_real,checks
2706405,5.71,15,1:8.0
2706433,5.71,17,1:4.0
2706472,5.71,25,1:36.0;2:36.0
2706477,5.71,3,1:4.0
2706500,5.71,10,3:24.0
2706542,5.71,8,0:4.0
2706702,5.71,70,3:144.0
2706732,5.71,23,3:50.0
2706747,5.71,17,1:4.0
2706768,5.71,6,0:4.0
2706848,5.71,2,1:8.0
2706868,5.71,16,0:4.0;1:4.0;2:4.0
2706942,5.71,19,1:28.0
2706957,5.71,20,1:28.0
2707006,5.71,5,2:14.0
2707056,5.71,2,1:8.0;2:8.0
2707118,5.71,12,1:28.0
2707212,5.71,2,1:8.0
2707228,5.71,2,1:8.0;2:8.0
2707254,5.71,3,0:4.0
2707292,5.71,2,1:8.0;2:8.0;3:8.0
2707302,5.71,4,0:4.0
2707354,5.71,14,2:32.0
2707357,5.71,55,1:28.0
2707360,5.71,4,1:8.0
2707362,5.71,30,3:64.0
2707382,5.71,22,3:48.0
2707462,5.71,133,3:270.0
2707491,5.71,3,1:4.0
2707500,5.71,13,3:30.0
2707508,5.71,16,1:36.0;2:36.0
2707546,5.71,2,1:8.0;2:8.0;3:8.0
2707554,5.71,8,1:20.0;2:20.0;3:20.0
2707598,5.71,6,1:16.0;2:16.0
2707616,5.71,2,1:8.0;2:8.0;3:8.0
2707650,5.71,6,0:4.0
2707676,5.71,49,2:102.0
2707680,5.71,8,0:4.0
2707723,5.71,199,1:8.0
2707740,5.71,19,1:28.0
2707749,5.71,76,1:22.0
2707752,5.71,8,2:20.0
2707786,5.71,22,3:48.0
2707851,5.71,14,1:12.0
2707854,5.71,4,0:4.0
2707876,5.71,30,2:64.0
2707892,5.71,50,3:104.0
2707918,5.71,3,0:4.0
2707920,5.71,8,2:20.0
2707934,5.71,22,3:48.0
2707946,5.71,34,2:72.0
2707954,5.71,133,3:270.0
2707960,5.71,19,2:42.0
2707986,5.71,46,2:96.0
2708000,5.71,3,0:4.0
2708010,5.71,0,0:4.0;1:4.0;2:4.0;3:4.0
2708208,5.71,2,1:8.0
2708210,5.71,3,0:4.0
2708241,5.71,15,1:8.0
2708254,5.71,0,0:4.0;1:4.0;2:4.0
2708272,5.71,6,2:16.0
2708289,5.71,199,1:4.0
2708366,5.71,2,1:8.0;2:8.0
2708374,5.71,50,3:104.0
2708454,5.71,2,0:4.0
2708464,5.71,10,1:16.0;3:24.0
2708513,5.71,7,1:16.0
2708526,5.71,83,2:170.0
2708574,5.71,6,1:8.0
2708619,5.71,11,1:10.0;2:10.0
2708624,5.71,25,1:36.0
2708638,5.71,16,0:4.0
2708680,5.71,8,2:20.0
2708698,5.71,28,1:20.0;2:20.0
2708746,5.71,4,1:8.0;3:12.0
2708747,5.71,3,1:4.0
2708797,5.71,17,1:4.0
2708826,5.71,6,2:16.0
2708832,5.71,4,0:4.0
2708835,5.71,3,1:8.0
2708846,5.71,14,2:32.0
2708862,5.71,13,3:30.0
2708910,5.71,40,2:84.0
2708992,5.71,18,3:40.0
2709068,5.71,4,0:4.0
2709072,5.71,3,0:4.0
2709246,5.71,2,0:4.0
2709272,5.71,22,3:48.0
2709367,5.71,17,1:4.0
2709393,5.71,53,1:12.0
2709477,5.71,29,1:12.0
2709510,5.71,4,1:8.0;2:8.0
2709542,5.71,4,0:4.0
2709642,5.71,7,1:12.0
2709745,5.71,13,1:4.0
2709794,5.71,25,1:36.0
2709810,5.71,3,1:10.0;2:10.0;3:10.0
2709834,5.71,19,1:28.0
2709928,5.71,13,2:30.0
2710012,5.71,6,0:4.0
2710020,5.71,18,2:40.0
2710072,5.71,34,2:72.0
2710218,5.71,30,3:64.0
2710220,5.71,0,0:4.0;1:4.0
2710255,5.71,5,1:4.0
2710278,5.71,8,0:4.0
2710279,5.71,9,1:4.0
2710338,5.71,8,2:20.0
2710356,5.71,34,1:36.0
2710392,5.71,88,2:180.0
2710406,5.71,18,1:16.0
2710407,5.71,5,1:4.0
2710425,5.71,3,1:4.0
2710428,5.71,18,2:40.0
2710442,5.71,4,0:4.0
2710460,5.71,14,2:32.0
2710466,5.71,19,1:28.0
2710502,5.71,6,0:4.0;2:16.0
2710591,5.71,14,1:10.0
2710660,5.71,4,2:12.0
2710690,5.71,138,3:280.0
2710694,5.71,19,1:28.0
2710754,5.71,123,2:250.0
2710756,5.71,2,0:4.0;2:8.0
2710804,5.71,2,0:4.0
2710815,5.71,199,1:4.0
2710830,5.71,4,1:8.0
2710848,5.71,3,0:4.0
2710912,5.71,2,0:4.0
2710928,5.71,16,0:4.0
2710968,5.71,28,3:60.0
2711020,5.71,198,2:180.0
2711102,5.71,8,0:4.0
2711202,5.71,4,0:4.0
2711346,5.71,16,3:36.0
2711352,5.71,10,3:24.0
2711370,5.71,0,0:4.0;1:4.0;2:4.0;3:4.0
2711372,5.71,4,1:8.0
2711402,5.71,62,3:128.0
2711440,5.71,33,2:70.0
2711616,5.71,4,0:4.0
2711617,5.71,199,1:4.0
2711643,5.71,5,1:8.0
2711656,5.71,34,1:36.0
2711726,5.71,4,0:4.0
2711846,5.71,16,1:8.0
2711956,5.71,4,0:4.0
2711978,5.71,8,1:10.0
2711990,5.71,4,1:8.0
2712016,5.71,80,3:164.0
2712052,5.71,2,0:4.0
2712078,5.71,6,0:4.0
2712094,5.71,16,1:36.0
2712170,5.71,2,0:4.0
2712172,5.71,34,2:72.0
2712204,5.71,25,2:54.0
2712238,5.71,2,0:4.0
2712308,5.71,124,2:252.0
2712319,5.71,9,1:4.0;2:4.0
2712326,5.71,40,2:56.0;3:84.0
2712402,5.71,70,2:144.0
2712494,5.71,19,1:28.0
2712500,5.71,13,3:30.0
2712502,5.71,2,0:4.0
2712538,5.71,106,3:216.0
2712542,5.71,65,3:134.0
2712654,5.70,31,3:66.0
2712680,5.70,23,2:50.0
2712772,5.70,3,1:10.0;2:10.0;3:10.0
2712778,5.70,4,1:8.0
2712896,5.70,14,1:16.0
2712905,5.70,15,1:8.0
2712909,5.70,13,1:4.0
2712922,5.70,40,3:84.0
2712990,5.70,2,0:4.0
2713024,5.70,6,0:4.0
2713026,5.70,2,0:4.0
2713050,5.70,26,2:56.0
2713110,5.70,16,3:36.0
2713111,5.70,199,1:22.0
2713194,5.70,2,0:4.0
2713207,5.70,1,1:4.0
2713242,5.70,0,0:4.0;1:4.0
2713288,5.70,124,2:252.0
2713316,5.70,23,2:50.0
2713450,5.70,8,0:4.0
2713468,5.70,10,1:16.0;2:16.0
2713518,5.70,22,3:48.0
2713526,5.70,10,0:4.0;3:24.0
2713618,5.70,7,1:12.0
2713642,5.70,2,0:4.0
2713704,5.70,2,1:8.0
2713736,5.70,3,1:10.0;2:10.0
2713752,5.70,10,2:24.0
2713794,5.70,2,1:8.0;2:8.0;3:8.0
2713800,5.70,52,2:108.0
2713806,5.70,2,0:4.0
2713832,5.70,7,1:12.0
2713850,5.70,7,1:12.0
2713858,5.70,8,0:4.0
2713865,5.70,13,1:4.0
2713906,5.70,14,2:32.0
2713918,5.70,4,1:12.0
2713955,5.70,199,1:4.0
2713958,5.70,18,3:40.0
2714002,5.70,6,1:16.0
2714006,5.70,4,1:8.0
2714132,5.70,34,3:72.0
2714146,5.70,2,1:8.0;2:8.0;3:8.0
2714158,5.70,2,0:4.0;1:4.0;2:4.0
2714304,5.70,29,3:62.0
2714346,5.70,23,1:20.0;2:50.0
2714384,5.70,6,1:16.0;2:16.0;3:16.0
2714438,5.70,151,2:306.0
2714459,5.70,7,1:4.0
2714582,5.70,4,1:8.0
2714584,5.70,103,2:140.0;3:210.0
2714670,5.70,2,0:4.0;2:8.0
2714675,5.70,17,1:4.0
2714710,5.70,4,0:4.0
2714720,5.70,88,2:180.0
2714764,5.70,19,2:42.0
2714792,5.70,88,3:180.0
2714803,5.70,17,1:4.0
2714834,5.70,19,2:42.0
2714880,5.70,19,1:28.0
2714896,5.70,8,0:4.0
2714908,5.70,4,0:4.0
2714932,5.70,16,2:36.0
2715016,5.70,2,1:8.0
2715047,5.70,43,1:88.0
2715066,5.70,4,1:12.0;2:12.0;3:12.0
2715088,5.70,3,0:4.0
2715128,5.70,0,0:4.0;1:4.0
2715148,5.70,14,2:32.0
2715150,5.70,7,1:12.0
2715156,5.70,65,3:134.0
2715168,5.70,4,0:4.0
2715192,5.70,12,1:28.0
2715270,5.70,88,2:180.0
2715280,5.70,35,3:74.0
2715288,5.70,34,1:36.0
2715312,5.70,25,3:54.0
2715449,5.70,13,1:4.0
2715462,5.70,12,1:28.0
2715490,5.70,133,3:270.0
2715506,5.70,8,0:4.0
2715564,5.70,55,3:114.0
2715636,5.70,10,1:10.0
2715643,5.70,9,1:8.0
2715658,5.70,10,2:24.0
2715694,5.70,22,3:48.0
2715696,5.70,4,0:4.0
2715730,5.70,6,0:4.0
2715740,5.70,13,3:30.0
2715846,5.70,68,3:140.0
2715868,5.70,8,0:4.0
2715898,5.70,3,1:10.0
2715926,5.70,2,0:4.0;2:8.0
2715941,5.70,5,1:4.0
2715942,5.70,75,2:154.0
2715982,5.70,30,2:32.0;3:64.0
2716008,5.70,22,1:12.0
2716025,5.70,199,1:8.0
2716026,5.70,8,0:4.0
2716054,5.70,0,0:4.0;1:4.0
2716151,5.70,3,1:8.0
2716188,5.70,8,0:4.0
2716190,5.70,4,1:12.0;2:12.0;3:12.0
2716270,5.70,14,1:16.0
2716290,5.70,70,0:4.0
2716326,5.70,12,1:28.0;2:28.0;3:28.0
2716407,5.70,19,1:8.0
2716429,5.70,19,1:10.0
2716522,5.70,16,1:36.0;2:36.0;3:36.0
2716608,5.70,10,1:10.0
2716670,5.70,14,1:8.0
2716722,5.70,14,2:32.0
2716756,5.70,29,0:4.0
2716798,5.70,3,0:4.0
2716834,5.70,25,1:36.0
2716876,5.70,6,0:4.0
2716890,5.70,14,2:32.0
2716895,5.70,55,1:28.0
2716898,5.70,2,0:4.0;1:4.0
2716902,5.70,12,1:28.0;2:28.0;3:28.0
2716904,5.70,34,2:72.0
2716912,5.70,8,1:20.0;2:20.0;3:20.0
2716914,5.70,12,0:4.0
2716990,5.70,18,1:16.0
2717064,5.70,26,1:28.0;3:56.0
2717110,5.70,25,1:36.0
2717122,5.70,38,3:80.0
2717136,5.70,33,1:28.0
2717172,5.70,3,0:4.0
2717200,5.70,19,1:28.0;2:28.0
2717300,5.70,12,1:28.0;2:28.0;3:28.0
2717312,5.70,6,0:4.0
2717324,5.70,18,2:40.0
2717343,5.70,199,1:28.0;2:28.0
2717388,5.70,2,1:8.0
2717408,5.70,142,1:8.0
2717503,5.70,9,1:4.0
2717526,5.70,8,2:20.0
2717578,5.70,52,2:108.0
2717594,5.70,16,3:36.0
2717625,5.70,8,1:12.0
2717630,5.70,23,1:10.0
2717636,5.70,6,1:8.0
2717696,5.70,40,0:4.0
2717710,5.70,4,1:8.0
2717720,5.70,35,3:74.0
2717726,5.70,12,1:28.0;2:28.0;3:28.0
2717748,5.70,189,3:90.0
2717752,5.70,6,1:16.0;2:16.0;3:16.0
2717788,5.70,28,2:60.0
2717808,5.70,198,2:144.0
2717884,5.70,4,1:12.0
2717890,5.70,2,0:4.0
2717912,5.70,2,0:4.0
2717924,5.70,12,1:28.0
2717986,5.70,6,0:4.0
2718070,5.70,52,2:108.0
2718096,5.70,124,1:28.0;2:28.0
2718144,5.70,5,1:10.0
2718314,5.70,3,0:4.0
2718330,5.70,22,2:48.0
2718374,5.70,2,0:4.0
2718378,5.70,3,0:4.0
2718394,5.70,19,1:28.0;2:28.0
2718484,5.70,0,0:4.0;1:4.0;2:4.0
2718538,5.70,16,0:4.0
2718590,5.70,166,2:112.0
2718736,5.70,25,1:36.0
2718748,5.70,34,2:72.0
2718768,5.70,2,1:8.0
2718776,5.70,10,1:8.0
2718810,5.70,8,0:4.0
2718853,5.70,59,1:30.0;2:30.0
2718872,5.70,6,1:16.0
2718995,5.69,5,1:8.0
2718997,5.69,27,1:8.0
2719015,5.69,5,1:12.0
2719022,5.69,23,2:50.0
2719124,5.69,18,2:40.0
2719138,5.69,6,1:16.0;2:16.0
2719150,5.69,2,0:4.0
2719376,5.69,2,1:8.0
2719436,5.69,2,1:8.0;2:8.0;3:8.0
2719480,5.69,2,0:4.0;2:8.0
2719536,5.69,6,0:4.0
2719558,5.69,40,2:84.0
2719630,5.69,16,3:36.0
2719634,5.69,40,2:84.0
2719642,5.69,20,2:44.0
2719773,5.69,69,1:28.0
2719826,5.69,19,1:28.0
2719832,5.69,9,1:22.0
2719898,5.69,4,1:8.0
2719914,5.69,2,0:4.0;1:4.0
2719954,5.69,12,1:28.0;2:28.0
2720002,5.69,7,1:8.0;3:18.0
2720024,5.69,2,0:4.0;1:4.0
2720090,5.69,25,1:36.0
2720150,5.69,2,0:4.0
2720180,5.69,7,1:8.0
2720273,5.69,199,1:16.0
2720296,5.69,2,1:8.0
2720306,5.69,30,2:64.0
2720546,5.69,4,0:4.0
2720570,5.69,22,2:48.0
2720573,5.69,9,1:10.0
2720617,5.69,13,1:4.0
2720656,5.69,4,0:4.0
2720671,5.69,4,1:10.0
2720734,5.69,25,2:54.0
2720782,5.69,43,1:36.0
2720794,5.69,14,1:16.0
2720886,5.69,2,1:8.0
2720912,5.69,3,0:4.0;1:4.0
2720920,5.69,4,1:12.0;2:12.0;3:12.0
2720947,5.69,3,1:4.0
2720988,5.69,13,1:20.0
2721046,5.69,16,1:36.0
2721114,5.69,8,2:20.0
2721160,5.69,103,3:210.0
2721166,5.69,16,1:36.0;2:36.0;3:36.0
2721238,5.69,4,1:12.0;2:12.0;3:12.0
2721364,5.69,16,2:36.0
2721391,5.69,199,1:22.0
2721398,5.69,7,1:12.0;2:12.0
2721428,5.69,2,0:4.0
2721434,5.69,198,3:64.0
2721446,5.69,8,2:20.0
2721448,5.69,54,2:112.0
2721538,5.69,35,1:20.0
2721544,5.69,10,3:24.0
2721624,5.69,2,0:4.0
2721796,5.69,12,1:28.0;2:28.0;3:28.0
2721810,5.69,82,3:168.0
2721896,5.69,2,0:4.0
2722008,5.69,7,1:8.0
2722048,5.69,4,1:12.0;2:12.0
2722057,5.69,9,1:4.0
2722078,5.69,13,3:30.0
2722096,5.69,29,3:62.0
2722120,5.69,5,2:14.0
2722166,5.69,133,3:270.0
2722224,5.69,22,3:48.0
2722252,5.69,22,0:4.0
2722294,5.69,13,2:30.0
2722304,5.69,2,1:8.0
2722324,5.69,4,0:4.0
2722354,5.69,25,1:36.0
2722420,5.69,3,0:4.0
2722512,5.69,79,3:162.0
2722520,5.69,6,1:16.0;2:16.0;3:16.0
2722575,5.69,17,1:4.0
2722584,5.69,2,1:8.0
2722626,5.69,0,0:4.0;1:4.0;2:4.0
2722630,5.69,6,2:16.0
2722636,5.69,6,1:8.0
2722642,5.69,4,0:4.0
2722643,5.69,199,1:16.0
2722652,5.69,7,1:8.0;2:8.0
2722672,5.69,6,0:4.0
2722698,5.69,26,1:28.0
2722746,5.69,19,1:28.0
2722768,5.69,2,0:4.0
2722864,5.69,54,2:112.0
2722890,5.69,6,0:4.0;2:16.0
2722912,5.69,2,0:4.0
2723042,5.69,6,0:4.0;2:16.0
2723056,5.69,2,0:4.0
2723068,5.69,28,0:4.0
2723132,5.69,2,0:4.0
2723290,5.69,4,0:4.0
2723300,5.69,35,2:74.0
2723328,5.69,4,0:4.0
2723345,5.69,3,1:4.0
2723350,5.69,15,1:34.0
2723364,5.69,2,0:4.0
2723374,5.69,3,0:4.0
2723394,5.69,16,0:4.0
2723424,5.69,8,2:20.0
2723462,5.69,22,3:48.0
2723534,5.69,4,1:8.0
2723540,5.69,46,3:96.0
2723558,5.69,2,1:8.0;2:8.0;3:8.0
2723570,5.69,3,0:4.0
2723594,5.69,16,2:24.0;3:36.0
2723608,5.69,10,3:24.0
2723620,5.69,6,0:4.0
2723690,5.69,43,1:36.0
2723702,5.69,16,2:36.0
2723716,5.69,160,2:324.0
2723772,5.69,14,1:16.0
2723782,5.69,2,1:8.0
2723907,5.69,11,1:8.0
2724065,5.69,7,1:8.0
2724076,5.69,10,2:24.0
2724122,5.69,110,3:224.0
2724130,5.69,2,1:8.0
2724142,5.69,0,0:4.0;1:4.0;2:4.0;3:4.0
2724184,5.69,10,2:24.0
2724198,5.69,2,0:4.0
2724222,5.69,8,0:4.0
2724230,5.69,8,1:10.0
2724266,5.69,117,2:238.0
2724291,5.69,199,1:12.0
2724302,5.69,4,1:8.0
2724370,5.69,10,1:16.0
2724406,5.69,5,2:14.0
2724430,5.69,88,2:180.0
2724439,5.69,7,1:16.0
2724476,5.69,6,0:4.0
2724486,5.69,82,1:8.0;3:12.0
2724496,5.69,22,3:48.0
2724652,5.69,19,2:42.0
2724682,5.69,10,1:16.0;2:16.0
2724728,5.69,13,1:20.0
2724768,5.69,52,2:54.0;3:108.0
2724800,5.69,3,0:4.0
2724808,5.69,10,1:16.0;2:16.0
2724816,5.69,88,2:180.0
2724837,5.69,199,1:12.0
2724858,5.69,28,3:60.0
2724890,5.69,3,0:4.0
2725004,5.69,2,0:4.0
2725013,5.69,35,1:8.0
2725024,5.69,8,0:4.0
2725056,5.69,3,0:4.0
2725139,5.69,7,1:4.0;2:4.0
2725156,5.69,61,3:126.0
2725158,5.69,2,0:4.0;1:4.0
2725194,5.69,2,0:4.0
2725212,5.69,25,2:54.0
2725262,5.69,35,3:74.0
2725344,5.68,2,1:8.0;2:8.0;3:8.0
2725380,5.68,70,2:144.0
2725392,5.68,25,2:54.0
2725448,5.68,2,0:4.0;2:8.0
2725455,5.68,27,1:8.0
2725472,5.68,34,3:72.0
2725612,5.68,34,1:36.0
2725698,5.68,30,2:64.0
2725724,5.68,2,0:4.0
2725832,5.68,4,1:8.0;3:12.0
2725846,5.68,9,0:4.0;3:22.0
2725890,5.68,12,0:4.0
2725978,5.68,2,0:4.0
2725984,5.68,12,1:28.0;2:28.0;3:28.0
2725998,5.68,8,1:8.0
2726008,5.68,7,0:4.0
2726042,5.68,18,2:40.0
2726078,5.68,10,2:24.0
2726084,5.68,10,3:24.0
2726194,5.68,2,0:4.0
2726201,5.68,1,1:4.0
2726226,5.68,3,1:10.0;2:10.0
2726240,5.68,3,1:10.0
2726276,5.68,18,2:40.0
2726358,5.68,20,1:30.0
2726384,5.68,10,0:4.0;3:24.0
2726486,5.68,4,1:8.0
2726550,5.68,16,3:36.0
2726594,5.68,2,0:4.0
2726616,5.68,28,3:60.0
2726640,5.68,54,2:112.0
2726844,5.68,10,2:12.0;3:24.0
2726894,5.68,64,3:132.0
2726966,5.68,13,2:30.0
2726970,5.68,6,0:4.0;2:16.0
2726991,5.68,129,1:52.0
2727013,5.68,15,1:8.0
2727018,5.68,2,1:8.0;2:8.0;3:8.0
2727074,5.68,7,0:4.0
2727132,5.68,2,0:4.0
2727162,5.68,2,0:4.0
2727170,5.68,40,2:84.0
2727195,5.68,17,1:4.0
2727214,5.68,6,0:4.0
2727285,5.68,9,1:8.0
2727322,5.68,19,1:28.0
2727382,5.68,38,2:80.0
2727470,5.68,10,2:24.0
2727554,5.68,10,3:24.0
2727622,5.68,29,3:62.0
2727661,5.68,199,1:4.0
2727708,5.68,26,3:56.0
2727736,5.68,12,3:28.0
2727770,5.68,14,2:32.0
2727780,5.68,2,0:4.0;1:4.0;2:4.0
2727794,5.68,2,0:4.0;2:8.0
2727797,5.68,1,1:4.0
2727820,5.68,4,1:8.0
2727836,5.68,2,0:4.0
2727843,5.68,19,1:8.0
2727884,5.68,2,0:4.0
2727906,5.68,6,0:4.0;2:16.0
2727936,5.68,68,2:140.0
2727978,5.68,110,3:64.0
2727996,5.68,10,1:16.0
2728080,5.68,10,2:24.0
2728104,5.68,26,2:56.0
2728125,5.68,53,1:12.0
2728204,5.68,13,1:20.0
2728268,5.68,198,3:48.0
2728312,5.68,3,0:4.0
2728360,5.68,8,2:20.0
2728438,5.68,3,0:4.0
2728492,5.68,4,1:8.0
2728522,5.68,10,2:24.0
2728564,5.68,2,0:4.0
2728576,5.68,10,1:16.0;2:16.0
2728614,5.68,8,2:20.0
2728616,5.68,8,1:20.0;2:20.0;3:20.0
2728632,5.68,22,1:8.0;3:48.0
2728668,5.68,19,2:42.0
2728684,5.68,10,3:24.0
2728802,5.68,28,3:60.0
2728826,5.68,33,2:70.0
2728828,5.68,88,1:20.0;2:20.0
2728920,5.68,13,3:30.0
2728968,5.68,48,2:100.0
2729124,5.68,0,0:4.0;1:4.0
2729144,5.68,2,0:4.0;1:4.0
2729157,5.68,1,1:4.0;2:4.0
2729202,5.68,103,3:210.0
2729206,5.68,3,0:4.0
2729226,5.68,16,1:36.0;2:36.0;3:36.0
2729242,5.68,12,1:28.0;2:28.0
2729263,5.68,199,1:22.0
2729300,5.68,54,2:112.0
2729314,5.68,4,1:12.0;2:12.0;3:12.0
2729394,5.68,5,1:10.0
2729432,5.68,43,2:90.0
2729446,5.68,3,0:4.0
2729464,5.68,3,0:4.0
2729518,5.68,8,1:20.0
2729527,5.68,199,1:12.0
2729540,5.68,3,0:4.0;2:10.0
2729579,5.68,17,1:4.0
2729684,5.68,3,0:4.0
2729741,5.68,5,1:4.0
2729754,5.68,6,2:16.0
2729764,5.68,0,0:4.0;1:4.0;2:4.0;3:4.0
2729766,5.68,2,0:4.0
2729806,5.68,43,2:90.0
2729808,5.68,16,1:36.0
2729820,5.68,14,2:32.0
2729860,5.68,4,0:4.0
2729880,5.68,8,2:20.0
2729892,5.68,2,1:8.0;2:8.0
2730066,5.68,4,0:4.0
2730156,5.68,6,2:16.0
2730164,5.68,4,1:8.0;3:12.0
2730184,5.68,6,2:16.0
2730213,5.68,9,1:4.0
2730246,5.68,172,1:12.0;2:12.0
2730364,5.68,2,0:4.0;1:4.0
2730414,5.68,2,0:4.0
2730482,5.68,2,0:4.0
2730533,5.68,44,1:10.0
2730676,5.68,3,0:4.0
2730758,5.68,29,3:62.0
2730776,5.68,25,1:36.0
2730804,5.68,6,2:16.0
2730846,5.68,43,3:90.0
2730866,5.68,25,2:54.0
2730980,5.68,3,1:10.0;2:10.0
2731016,5.68,18,2:40.0
2731031,5.68,13,1:28.0
2731067,5.68,98,1:22.0
2731071,5.68,31,1:16.0
2731222,5.68,12,0:4.0
2731232,5.68,26,1:56.0;2:56.0;3:56.0
2731266,5.68,31,3:66.0
2731279,5.68,15,1:8.0
2731280,5.68,7,0:4.0
2731352,5.68,13,2:30.0
2731364,5.68,10,2:24.0
2731448,5.68,6,2:16.0
2731508,5.68,8,2:20.0
2731572,5.68,65,3:134.0
2731584,5.67,2,0:4.0
2731676,5.67,0,0:4.0;1:4.0;2:4.0;3:4.0
2731698,5.67,22,0:4.0
2731707,5.67,15,1:8.0
2731714,5.67,2,0:4.0
2731744,5.67,3,1:10.0
2731888,5.67,10,2:24.0
2731972,5.67,11,3:26.0
2732018,5.67,110,2:112.0;3:224.0
2732174,5.67,2,0:4.0
2732178,5.67,30,3:64.0
2732208,5.67,51,1:106.0
2732214,5.67,52,3:108.0
2732232,5.67,28,3:60.0
2732256,5.67,11,3:26.0
2732272,5.67,16,1:36.0;2:36.0;3:36.0
2732324,5.67,34,2:72.0
2732414,5.67,8,0:4.0
2732434,5.67,2,1:8.0;2:8.0;3:8.0
2732440,5.67,34,2:24.0;3:72.0
2732457,5.67,41,1:12.0
2732520,5.67,15,2:34.0
2732554,5.67,2,0:4.0
2732564,5.67,14,2:32.0
2732600,5.67,2,0:4.0
2732712,5.67,4,1:8.0;2:8.0
2732730,5.67,7,0:4.0;3:18.0
2732782,5.67,40,2:84.0
2732862,5.67,16,3:36.0
2732875,5.67,9,1:8.0
2732954,5.67,25,2:54.0
2732960,5.67,16,1:36.0;2:36.0;3:36.0
2732970,5.67,2,0:4.0
2733008,5.67,2,0:4.0
2733078,5.67,0,0:4.0;1:4.0;2:4.0;3:4.0
2733090,5.67,8,1:20.0
2733094,5.67,7,1:12.0
2733132,5.67,4,0:4.0;3:12.0
2733240,5.67,18,2:40.0
2733274,5.67,2,0:4.0
2733278,5.67,13,3:30.0
2733336,5.67,23,3:50.0
2733390,5.67,10,3:24.0
2733396,5.67,34,3:72.0
2733408,5.67,6,1:16.0;2:16.0;3:16.0
2733454,5.67,12,0:4.0
2733472,5.67,20,3:44.0
2733474,5.67,198,1:8.0
2733506,5.67,28,2:60.0
2733562,5.67,12,0:4.0
2733580,5.67,2,1:8.0;2:8.0;3:8.0
2733610,5.67,2,1:8.0
2733622,5.67,8,1:10.0
2733700,5.67,88,2:180.0
2733708,5.67,6,0:4.0
2733955,5.67,5,1:8.0
2734012,5.67,3,0:4.0
2734060,5.67,7,1:12.0
2734067,5.67,9,1:8.0
2734108,5.67,2,0:4.0
2734218,5.67,19,1:28.0
2734278,5.67,5,2:14.0
2734324,5.67,52,2:108.0
2734436,5.67,117,2:238.0
2734450,5.67,17,2:38.0
2734512,5.67,2,0:4.0
2734550,5.67,3,0:4.0
2734556,5.67,2,1:8.0;2:8.0;3:8.0
2734564,5.67,30,2:64.0
2734614,5.67,8,2:20.0
2734720,5.67,2,0:4.0
2734726,5.67,4,0:4.0
2734804,5.67,7,3:18.0
2734866,5.67,4,1:8.0
2734892,5.67,3,0:4.0
2734926,5.67,16,2:36.0
2734962,5.67,2,0:4.0
2735079,5.67,35,1:8.0
2735098,5.67,4,1:12.0
2735110,5.67,65,3:134.0
2735150,5.67,38,2:80.0
2735170,5.67,13,2:30.0
2735192,5.67,7,1:12.0;2:12.0
2735316,5.67,6,2:16.0
2735370,5.67,6,0:4.0
2735375,5.67,17,1:4.0
2735376,5.67,8,0:4.0
2735386,5.67,4,1:8.0
2735450,5.67,22,3:48.0
2735505,5.67,199,1:8.0
2735508,5.67,2,0:4.0;1:4.0
2735562,5.67,40,2:84.0
2735564,5.67,22,2:32.0;3:48.0
2735576,5.67,6,2:16.0
2735620,5.67,8,1:8.0;3:20.0
2735676,5.67,2,0:4.0
2735684,5.67,13,2:30.0
2735694,5.67,52,3:108.0
2735774,5.67,106,3:216.0
2735830,5.67,2,0:4.0
2735860,5.67,4,0:4.0;3:12.0
2735886,5.67,52,2:108.0
2735905,5.67,9,1:4.0
2735930,5.67,2,1:8.0;2:8.0;3:8.0
2735946,5.67,198,2:108.0
2735962,5.67,2,1:8.0;2:8.0;3:8.0
2735973,5.67,23,1:12.0
2735996,5.67,28,2:60.0
2736101,5.67,3,1:4.0
2736206,5.67,46,3:96.0
2736316,5.67,3,0:4.0
2736490,5.67,6,2:16.0
2736530,5.67,18,1:40.0
2736592,5.67,4,0:4.0;3:12.0
2736602,5.67,18,1:10.0
2736648,5.67,16,1:36.0
2736693,5.67,19,1:8.0
2736720,5.67,61,3:126.0
2736732,5.67,16,1:36.0;2:36.0
2736748,5.67,6,1:8.0
2736773,5.67,39,1:20.0
2736816,5.67,7,3:18.0
2736828,5.67,40,3:84.0
2736914,5.67,10,0:4.0
2736922,5.67,0,0:4.0;1:4.0;2:4.0
2736944,5.67,6,0:4.0;3:16.0
2736955,5.67,199,1:10.0
2736982,5.67,12,0:4.0
2737100,5.67,98,2:90.0
2737122,5.67,18,2:40.0
2737136,5.67,43,2:90.0
2737190,5.67,7,0:4.0
2737196,5.67,8,2:20.0
2737212,5.67,19,2:42.0
2737224,5.67,12,1:28.0;2:28.0;3:28.0
2737276,5.67,2,1:8.0;2:8.0
2737327,5.67,5,1:8.0
2737384,5.67,16,1:36.0;2:36.0;3:36.0
2737472,5.67,2,1:8.0;2:8.0;3:8.0
2737492,5.67,19,1:28.0;2:28.0
2737521,5.67,1,1:4.0
2737538,5.67,34,1:36.0
2737600,5.67,56,3:116.0
2737616,5.67,19,1:28.0
2737676,5.67,5,2:14.0
2737762,5.67,19,2:42.0
2737769,5.67,199,1:12.0
2737775,5.67,54,1:22.0
2737814,5.67,6,0:4.0
2737855,5.67,17,1:4.0
2737942,5.66,2,1:8.0
