ep,temp,t_real,checks
3856260,3.89,2,0:4.0
3856270,3.89,4,1:8.0
3856294,3.89,198,0:4.0
3856303,3.89,35,1:8.0
3856359,3.89,13,1:4.0
3856450,3.89,19,1:28.0
3856460,3.89,4,0:4.0
3856558,3.89,4,0:4.0;3:12.0
3856598,3.89,18,1:20.0
3856626,3.89,7,1:12.0
3856668,3.89,4,0:4.0
3856680,3.89,16,1:36.0
3856762,3.89,16,3:36.0
3856788,3.89,4,1:8.0
3856800,3.89,0,0:4.0;1:4.0
3856850,3.89,8,0:4.0
3856856,3.89,4,0:4.0
3856923,3.89,125,1:28.0
3857018,3.89,3,0:4.0
3857026,3.89,16,3:36.0
3857062,3.89,16,3:36.0
3857082,3.89,2,0:4.0
3857106,3.89,6,0:4.0
3857154,3.89,6,1:16.0;2:16.0;3:16.0
3857288,3.89,25,1:36.0
3857290,3.89,54,2:112.0
3857330,3.89,22,3:48.0
3857406,3.89,8,1:20.0
3857436,3.89,2,0:4.0
3857571,3.89,199,1:40.0
3857622,3.89,82,3:168.0
3857632,3.89,19,2:42.0
3857662,3.89,4,1:8.0
3857737,3.89,3,1:4.0
3857778,3.89,2,0:4.0
3857792,3.89,2,0:4.0;1:4.0
3857821,3.89,17,1:4.0;2:4.0
3857904,3.89,20,1:30.0;2:30.0
3857940,3.89,13,1:20.0
3857972,3.89,22,2:48.0
3857984,3.89,16,1:36.0;2:36.0;3:36.0
3858014,3.89,28,2:60.0
3858039,3.89,13,1:4.0
3858060,3.89,7,1:12.0
3858203,3.89,199,1:4.0
3858204,3.89,25,1:36.0
3858246,3.89,2,0:4.0
3858360,3.89,16,1:16.0
3858392,3.89,4,0:4.0
3858402,3.89,14,2:32.0
3858417,3.89,32,1:22.0
3858432,3.89,7,0:4.0;3:18.0
3858451,3.89,27,1:8.0
3858462,3.89,34,3:72.0
3858512,3.89,58,3:120.0
3858517,3.89,9,1:8.0
3858564,3.89,3,0:4.0
3858574,3.89,4,0:4.0
3858688,3.89,3,0:4.0;2:10.0
3858702,3.89,6,0:4.0
3858731,3.89,3,1:8.0
3858736,3.89,4,1:8.0
3858756,3.89,3,0:4.0
3858816,3.89,79,3:162.0
3858849,3.89,23,1:12.0
3858854,3.89,70,2:144.0
3858886,3.89,8,2:20.0
3859026,3.89,22,3:48.0
3859100,3.89,16,0:4.0
3859104,3.89,31,3:66.0
3859156,3.89,6,2:16.0
3859168,3.89,16,2:36.0
3859204,3.89,2,0:4.0
3859264,3.89,18,2:40.0
3859341,3.89,11,1:12.0
3859366,3.89,8,1:20.0
3859495,3.89,35,1:8.0
3859602,3.89,7,1:12.0
3859626,3.89,8,1:10.0
3859636,3.89,2,1:8.0
3859638,3.89,52,2:108.0
3859665,3.89,199,1:4.0
3859798,3.89,124,2:252.0
3859964,3.89,10,1:16.0;2:16.0
3859974,3.89,70,2:144.0
3860000,3.89,20,1:10.0
3860018,3.89,25,1:36.0
3860050,3.89,4,1:12.0
3860068,3.89,8,2:20.0
3860120,3.89,22,3:48.0
3860179,3.89,13,1:28.0
3860257,3.89,3,1:4.0
3860270,3.89,19,1:28.0
3860316,3.89,7,3:18.0
3860474,3.89,0,0:4.0;1:4.0
3860480,3.89,2,0:4.0;1:4.0
3860492,3.89,88,3:180.0
3860508,3.89,16,1:36.0;2:36.0
3860608,3.89,0,0:4.0;1:4.0
3860624,3.89,13,3:30.0
3860662,3.89,8,3:20.0
3860714,3.89,58,3:120.0
3860722,3.89,198,0:4.0
3860723,3.89,9,1:10.0
3860758,3.89,4,0:4.0
3860798,3.89,13,2:30.0
3860810,3.89,2,0:4.0
3860850,3.89,10,2:24.0
3860852,3.89,34,2:72.0
3860934,3.89,16,1:36.0
3860966,3.89,0,0:4.0;1:4.0
3861016,3.89,6,2:16.0
3861192,3.89,22,3:48.0
3861270,3.89,5,1:10.0
3861422,3.89,13,1:20.0
3861458,3.89,2,1:8.0;2:8.0
3861461,3.89,3,1:8.0
3861550,3.89,8,0:4.0
3861580,3.89,13,3:30.0
3861678,3.89,4,0:4.0
3861694,3.89,12,1:28.0
3861726,3.89,16,1:36.0;2:36.0;3:36.0
3861728,3.89,16,0:4.0
3861774,3.89,3,0:4.0
3861838,3.89,4,1:8.0
3861918,3.89,6,0:4.0
3861940,3.89,28,3:60.0
3861973,3.89,199,1:4.0
3861984,3.89,4,2:12.0
3862026,3.89,13,1:20.0
3862034,3.89,10,1:16.0
3862050,3.89,2,1:8.0
3862200,3.88,2,1:8.0
3862294,3.88,4,0:4.0
3862452,3.88,106,3:216.0
3862458,3.88,19,1:28.0;3:42.0
3862460,3.88,33,2:70.0
3862576,3.88,10,1:12.0
3862650,3.88,28,2:60.0
3862686,3.88,16,1:36.0
3862790,3.88,70,2:144.0
3862856,3.88,2,0:4.0
3862942,3.88,16,1:36.0
3862946,3.88,4,1:8.0
3863006,3.88,4,1:8.0
3863190,3.88,43,3:90.0
3863243,3.88,15,1:8.0
3863435,3.88,3,1:4.0
3863500,3.88,10,1:16.0
3863550,3.88,3,0:4.0;1:4.0
3863567,3.88,35,1:8.0
3863692,3.88,2,1:8.0
3863776,3.88,2,0:4.0
3863788,3.88,28,3:60.0
3863814,3.88,4,0:4.0;2:12.0
3863816,3.88,0,0:4.0;1:4.0;2:4.0;3:4.0
3863834,3.88,2,0:4.0
3863862,3.88,2,0:4.0
3863880,3.88,8,1:8.0
3863890,3.88,34,1:36.0
3863895,3.88,17,1:4.0
3863992,3.88,6,2:16.0
3864150,3.88,4,1:8.0
3864240,3.88,3,0:4.0
3864248,3.88,2,1:8.0
3864282,3.88,13,3:30.0
3864306,3.88,35,3:74.0
3864412,3.88,40,2:84.0
3864413,3.88,3,1:8.0;2:8.0
3864432,3.88,2,0:4.0
3864438,3.88,16,1:24.0;2:24.0
3864481,3.88,13,1:28.0
3864544,3.88,14,2:32.0
3864576,3.88,7,1:12.0
3864634,3.88,106,3:216.0
3864654,3.88,0,0:4.0;1:4.0;2:4.0;3:4.0
3864668,3.88,12,1:28.0
3864682,3.88,16,0:4.0
3864703,3.88,199,1:8.0
3864704,3.88,20,3:44.0
3864750,3.88,16,1:36.0
3864756,3.88,33,2:70.0
3864832,3.88,4,0:4.0
3864909,3.88,7,1:8.0
3864912,3.88,4,1:8.0
3864935,3.88,5,1:4.0
3864993,3.88,53,1:12.0
3865021,3.88,199,1:4.0
3865098,3.88,14,2:32.0
3865270,3.88,7,3:18.0
3865286,3.88,198,0:4.0
3865317,3.88,199,1:4.0
3865352,3.88,82,3:168.0
3865512,3.88,7,0:4.0;2:12.0;3:18.0
3865612,3.88,6,0:4.0
3865640,3.88,22,2:48.0
3865775,3.88,3,1:4.0
3865796,3.88,7,3:18.0
3865836,3.88,2,0:4.0;2:8.0
3865846,3.88,7,1:12.0
3865942,3.88,16,0:4.0
3865986,3.88,28,3:60.0
3866028,3.88,2,1:8.0
3866083,3.88,199,1:28.0;2:28.0
3866121,3.88,199,1:22.0
3866174,3.88,25,1:36.0;2:36.0
3866182,3.88,25,1:36.0;3:54.0
3866244,3.88,7,1:8.0
3866256,3.88,4,1:8.0
3866296,3.88,13,2:30.0
3866310,3.88,22,3:48.0
3866344,3.88,38,1:36.0
3866361,3.88,4,1:4.0
3866369,3.88,34,1:28.0
3866398,3.88,12,0:4.0
3866466,3.88,3,0:4.0
3866489,3.88,1,1:4.0
3866522,3.88,10,3:24.0
3866550,3.88,10,1:16.0
3866682,3.88,2,0:4.0
3866690,3.88,5,1:10.0
3866713,3.88,199,1:8.0
3866802,3.88,28,3:60.0
3866904,3.88,25,1:36.0
3866920,3.88,7,2:18.0
3866986,3.88,2,0:4.0
3867006,3.88,22,3:48.0
3867020,3.88,4,0:4.0
3867042,3.88,4,0:4.0
3867094,3.88,16,3:36.0
3867103,3.88,3,1:8.0
3867118,3.88,2,1:8.0
3867182,3.88,10,3:24.0
3867208,3.88,23,2:50.0
3867218,3.88,198,1:112.0
3867234,3.88,88,2:180.0
3867238,3.88,14,2:32.0
3867257,3.88,31,1:16.0
3867276,3.88,13,3:30.0
3867289,3.88,103,1:52.0
3867304,3.88,25,1:36.0
3867368,3.88,18,3:40.0
3867386,3.88,6,0:4.0;3:16.0
3867524,3.88,72,3:148.0
3867586,3.88,16,3:36.0
3867630,3.88,50,3:104.0
3867640,3.88,3,1:10.0
3867660,3.88,16,3:36.0
3867858,3.88,2,0:4.0
3867940,3.88,10,3:24.0
3867960,3.88,11,1:26.0
3868008,3.88,2,0:4.0
3868066,3.88,22,2:24.0;3:48.0
3868148,3.88,23,3:50.0
3868262,3.88,6,2:16.0
3868264,3.88,54,2:112.0
3868278,3.88,5,1:10.0;2:10.0
3868286,3.88,6,2:16.0
3868322,3.88,4,1:8.0
3868340,3.88,13,1:20.0
3868380,3.88,38,3:80.0
3868439,3.87,1,1:4.0
3868457,3.87,4,1:4.0
3868475,3.87,11,1:10.0
3868494,3.87,8,1:8.0
3868596,3.87,25,1:36.0
3868678,3.87,10,3:24.0
3868718,3.87,16,0:4.0
3868730,3.87,10,2:24.0
3868790,3.87,7,1:12.0
3868806,3.87,6,2:16.0
3868836,3.87,19,1:28.0
3868839,3.87,199,1:4.0
3868882,3.87,5,1:10.0;3:14.0
3868886,3.87,6,2:16.0
3868908,3.87,58,1:16.0
3868928,3.87,25,1:36.0;3:54.0
3868948,3.87,13,1:20.0
3868963,3.87,4,1:4.0
3869038,3.87,4,2:12.0
3869074,3.87,16,3:36.0
3869158,3.87,11,0:4.0
3869222,3.87,3,0:4.0
3869254,3.87,8,2:20.0
3869258,3.87,13,1:20.0;2:20.0
3869282,3.87,38,3:80.0
3869350,3.87,2,0:4.0
3869354,3.87,4,1:8.0
3869394,3.87,18,1:16.0;2:40.0
3869478,3.87,2,1:8.0
3869519,3.87,1,1:4.0
3869520,3.87,7,0:4.0
3869772,3.87,2,0:4.0
3869846,3.87,10,2:24.0
3869848,3.87,25,1:36.0
3869862,3.87,4,1:8.0
3870030,3.87,4,0:4.0
3870140,3.87,7,1:12.0
3870242,3.87,30,2:64.0
3870290,3.87,16,3:36.0
3870316,3.87,2,0:4.0
3870320,3.87,10,2:24.0
3870472,3.87,2,0:4.0
3870490,3.87,88,1:36.0;2:36.0
3870556,3.87,4,0:4.0;3:12.0
3870590,3.87,6,0:4.0
3870606,3.87,2,0:4.0
3870612,3.87,16,1:36.0
3870636,3.87,4,0:4.0;1:4.0
3870698,3.87,8,1:20.0
3870727,3.87,123,1:22.0;2:22.0
3870736,3.87,8,2:20.0
3870742,3.87,65,3:134.0
3870828,3.87,2,0:4.0
3870840,3.87,52,2:108.0
3870860,3.87,13,1:12.0
3870895,3.87,7,1:16.0;2:16.0
3870928,3.87,23,2:50.0
3870992,3.87,40,2:84.0
3871007,3.87,7,1:8.0
3871022,3.87,40,2:84.0
3871137,3.87,41,1:28.0
3871140,3.87,3,0:4.0
3871142,3.87,2,0:4.0
3871178,3.87,4,2:12.0
3871318,3.87,4,0:4.0
3871344,3.87,8,1:20.0
3871370,3.87,7,1:12.0
3871432,3.87,2,0:4.0
3871478,3.87,11,0:4.0
3871508,3.87,33,1:28.0
3871526,3.87,2,0:4.0
3871636,3.87,2,0:4.0
3871678,3.87,4,2:12.0
3871704,3.87,5,2:14.0
3871746,3.87,3,0:4.0
3871766,3.87,11,0:4.0
3871774,3.87,13,1:12.0
3871790,3.87,11,3:26.0
3871816,3.87,12,1:28.0;2:28.0
3871856,3.87,13,1:20.0
3871890,3.87,34,3:72.0
3871942,3.87,10,2:24.0
3871998,3.87,2,0:4.0
3872048,3.87,40,3:84.0
3872058,3.87,2,0:4.0
3872083,3.87,7,1:4.0
3872084,3.87,7,3:18.0
3872178,3.87,2,0:4.0
3872271,3.87,5,1:4.0
3872316,3.87,2,0:4.0
3872320,3.87,28,1:20.0
3872370,3.87,19,1:28.0
3872374,3.87,34,1:36.0
3872422,3.87,4,1:8.0
3872508,3.87,4,0:4.0;3:12.0
3872584,3.87,6,0:4.0
3872586,3.87,52,2:108.0
3872590,3.87,34,2:72.0
3872662,3.87,6,0:4.0
3872663,3.87,17,1:4.0
3872668,3.87,25,3:54.0
3872824,3.87,6,0:4.0
3872898,3.87,54,2:112.0
3872906,3.87,10,1:10.0;3:24.0
3872921,3.87,11,1:8.0
3872939,3.87,38,1:52.0
3872964,3.87,10,3:24.0
3873028,3.87,10,3:24.0
3873038,3.87,19,1:28.0
3873042,3.87,19,1:28.0;3:42.0
3873086,3.87,16,3:36.0
3873136,3.87,16,3:36.0
3873178,3.87,46,3:96.0
3873216,3.87,6,1:8.0
3873268,3.87,25,1:36.0;3:54.0
3873322,3.87,19,1:28.0
3873338,3.87,198,0:4.0
3873352,3.87,16,3:36.0
3873396,3.87,8,0:4.0
3873484,3.87,2,0:4.0;1:4.0;2:4.0
3873542,3.87,52,2:108.0
3873570,3.87,4,1:8.0
3873584,3.87,65,3:134.0
3873640,3.87,8,1:20.0;2:20.0;3:20.0
3873694,3.87,13,2:30.0
3873720,3.87,35,3:74.0
3873742,3.87,13,3:30.0
3873820,3.87,3,1:10.0
3873826,3.87,2,0:4.0
3873890,3.87,12,1:28.0;2:28.0;3:28.0
3873892,3.87,2,0:4.0
3874020,3.87,4,0:4.0
3874026,3.87,2,0:4.0
3874142,3.87,58,3:120.0
3874248,3.87,5,1:10.0
3874342,3.87,26,1:28.0
3874401,3.87,17,1:4.0
3874404,3.87,19,1:28.0
3874439,3.87,1,1:4.0
3874444,3.87,13,0:4.0;3:30.0
3874446,3.87,2,1:8.0
3874452,3.87,16,1:36.0
3874566,3.87,2,0:4.0
3874592,3.87,25,1:36.0
3874634,3.87,65,3:134.0
3874706,3.87,30,2:64.0
3874712,3.87,20,3:44.0
3874714,3.87,25,1:36.0
3874784,3.86,14,1:16.0
3874860,3.86,10,3:24.0
3874886,3.86,2,0:4.0
3875000,3.86,4,1:8.0;2:8.0
3875026,3.86,3,0:4.0
3875190,3.86,198,1:36.0
3875194,3.86,2,1:8.0
3875197,3.86,3,1:4.0
3875212,3.86,5,1:10.0
3875308,3.86,18,2:40.0
3875402,3.86,43,3:90.0
3875440,3.86,12,1:28.0;2:28.0;3:28.0
3875460,3.86,2,1:8.0
3875555,3.86,15,1:8.0
3875562,3.86,48,3:100.0
3875614,3.86,4,0:4.0
3875634,3.86,4,1:8.0
3875674,3.86,19,1:28.0
3875894,3.86,3,0:4.0
3875896,3.86,22,3:48.0
3875940,3.86,22,2:48.0
3876020,3.86,16,1:36.0;2:36.0
3876024,3.86,26,1:26.0
3876104,3.86,7,3:18.0
3876134,3.86,14,2:32.0
3876140,3.86,48,3:100.0
3876224,3.86,8,1:8.0
3876260,3.86,2,0:4.0;1:4.0
3876278,3.86,8,1:8.0
3876315,3.86,35,1:8.0
3876376,3.86,3,0:4.0
3876416,3.86,43,2:90.0
3876422,3.86,16,1:36.0;2:36.0;3:36.0
3876440,3.86,70,3:144.0
3876468,3.86,23,2:50.0
3876480,3.86,3,1:10.0;2:10.0;3:10.0
3876496,3.86,110,3:224.0
3876560,3.86,2,1:8.0
3876564,3.86,14,2:32.0
3876614,3.86,10,1:16.0
3876618,3.86,25,1:36.0
3876644,3.86,88,3:180.0
3876671,3.86,25,1:52.0
3876674,3.86,20,3:44.0
3876696,3.86,11,1:12.0
3876706,3.86,18,2:40.0
3876938,3.86,13,1:20.0
3876986,3.86,10,1:16.0;2:16.0
3877098,3.86,29,3:62.0
3877134,3.86,4,1:12.0;2:12.0;3:12.0
3877158,3.86,31,2:66.0
3877192,3.86,16,2:36.0
3877210,3.86,3,0:4.0
3877220,3.86,6,2:16.0
3877264,3.86,6,0:4.0
3877266,3.86,4,0:4.0
3877267,3.86,51,1:52.0
3877403,3.86,10,1:22.0
3877456,3.86,25,1:36.0
3877494,3.86,18,2:40.0
3877522,3.86,4,1:8.0
3877620,3.86,43,3:90.0
3877622,3.86,3,0:4.0
3877677,3.86,7,1:4.0
3877700,3.86,3,0:4.0
3877708,3.86,46,1:96.0
3877736,3.86,4,1:8.0
3877782,3.86,2,0:4.0
3877811,3.86,199,1:22.0
3877820,3.86,10,3:24.0
3877832,3.86,22,3:48.0
3877847,3.86,74,1:30.0
3877876,3.86,34,2:72.0
3877886,3.86,4,0:4.0;2:12.0
3877906,3.86,2,0:4.0
3877943,3.86,7,1:4.0
3877986,3.86,19,2:42.0
3878038,3.86,2,0:4.0
3878076,3.86,6,1:8.0
3878140,3.86,7,1:8.0
3878198,3.86,198,1:28.0
3878282,3.86,10,2:24.0
3878386,3.86,2,1:8.0
3878476,3.86,2,0:4.0
3878496,3.86,2,0:4.0
3878634,3.86,3,0:4.0
3878707,3.86,34,1:28.0
3878982,3.86,3,0:4.0
3879057,3.86,4,1:4.0
3879146,3.86,16,1:36.0
3879152,3.86,4,0:4.0
3879184,3.86,6,1:16.0
3879192,3.86,19,1:28.0
3879202,3.86,12,1:28.0;2:28.0;3:28.0
3879204,3.86,65,3:134.0
3879288,3.86,30,3:64.0
3879326,3.86,13,3:30.0
3879366,3.86,2,0:4.0
3879400,3.86,198,1:36.0
3879413,3.86,43,1:22.0
3879432,3.86,8,1:20.0
3879434,3.86,2,1:8.0
3879460,3.86,4,1:8.0;3:12.0
3879474,3.86,7,3:18.0
3879532,3.86,4,0:4.0
3879562,3.86,29,3:62.0
3879659,3.86,17,1:4.0
3879740,3.86,34,1:36.0
3879786,3.86,34,1:36.0;3:72.0
3879835,3.86,15,1:8.0
3879888,3.86,25,1:36.0
3879898,3.86,2,0:4.0
3879909,3.86,13,1:4.0
3880042,3.86,7,0:4.0;3:18.0
3880094,3.86,82,3:168.0
3880382,3.86,10,1:16.0
3880388,3.86,16,1:36.0
3880396,3.86,43,1:36.0;2:36.0
3880479,3.86,11,1:8.0
3880508,3.86,6,1:16.0;2:16.0;3:16.0
3880551,3.86,1,1:4.0
3880557,3.86,14,1:10.0
3880586,3.86,52,3:108.0
3880615,3.86,199,1:8.0
3880643,3.86,24,1:10.0
3880758,3.86,25,0:4.0;3:54.0
3880794,3.86,25,1:36.0
3880914,3.86,4,0:4.0;1:4.0
3880947,3.86,27,1:8.0
3880982,3.86,5,1:10.0
3881054,3.85,43,2:90.0
3881060,3.85,22,3:48.0
3881154,3.85,3,0:4.0
3881170,3.85,2,1:8.0
3881203,3.85,9,1:4.0
3881258,3.85,70,2:144.0
3881264,3.85,5,1:10.0
3881266,3.85,2,0:4.0
3881328,3.85,8,0:4.0
3881501,3.85,69,1:28.0
3881674,3.85,13,3:30.0
3881820,3.85,3,0:4.0
3881836,3.85,2,0:4.0
3881858,3.85,19,1:28.0
3881968,3.85,43,3:90.0
3881988,3.85,13,1:10.0
3882066,3.85,2,0:4.0
3882118,3.85,2,0:4.0
3882122,3.85,58,3:120.0
3882146,3.85,12,1:28.0;2:28.0;3:28.0
3882208,3.85,198,1:28.0
3882216,3.85,3,0:4.0
3882318,3.85,8,0:4.0
3882398,3.85,198,1:16.0
3882410,3.85,103,3:210.0
3882446,3.85,16,3:36.0
3882650,3.85,38,3:80.0
3882685,3.85,14,1:12.0
3882733,3.85,1,1:4.0
3882790,3.85,4,1:8.0
3882792,3.85,4,0:4.0
3882874,3.85,6,0:4.0
3882958,3.85,58,3:120.0
3883073,3.85,17,1:4.0
3883198,3.85,11,3:26.0
3883206,3.85,8,0:4.0
3883230,3.85,18,1:20.0;3:40.0
3883262,3.85,4,0:4.0;3:12.0
3883335,3.85,199,1:22.0
3883465,3.85,16,1:14.0
3883530,3.85,34,2:72.0
3883544,3.85,0,0:4.0;1:4.0;2:4.0;3:4.0
3883584,3.85,28,0:4.0
3883614,3.85,2,0:4.0;1:4.0
3883654,3.85,34,2:72.0
3883664,3.85,8,2:20.0
3883698,3.85,7,3:18.0
3883699,3.85,17,1:4.0
3883702,3.85,40,3:84.0
3883843,3.85,27,1:8.0
3883850,3.85,2,0:4.0
3883960,3.85,2,0:4.0
3883996,3.85,52,3:108.0
3884040,3.85,2,0:4.0
3884118,3.85,16,1:36.0;2:36.0;3:36.0
3884150,3.85,3,0:4.0
3884252,3.85,2,0:4.0
3884370,3.85,2,0:4.0
3884423,3.85,3,1:4.0
3884459,3.85,19,1:8.0;2:8.0
3884483,3.85,31,1:16.0
3884536,3.85,7,1:12.0
3884538,3.85,2,1:8.0
3884548,3.85,28,2:60.0
3884575,3.85,15,1:8.0
3884588,3.85,16,0:4.0
3884806,3.85,6,0:4.0
3884838,3.85,4,1:8.0
3884861,3.85,11,1:8.0
3884976,3.85,13,1:20.0
3885019,3.85,41,1:28.0
3885020,3.85,25,3:54.0
3885070,3.85,10,3:24.0
3885092,3.85,124,2:252.0
3885114,3.85,34,3:72.0
3885128,3.85,13,3:30.0
3885131,3.85,74,1:50.0
3885164,3.85,14,2:32.0
3885165,3.85,97,1:28.0
3885214,3.85,12,0:4.0
3885250,3.85,6,0:4.0
3885254,3.85,2,0:4.0
3885317,3.85,7,1:4.0
3885336,3.85,40,3:84.0
3885349,3.85,17,1:4.0;2:4.0
3885444,3.85,6,0:4.0
3885482,3.85,25,1:36.0;2:36.0
3885554,3.85,2,0:4.0;1:4.0
3885558,3.85,18,3:40.0
3885578,3.85,34,2:72.0
3885600,3.85,25,1:36.0
3885610,3.85,7,1:12.0
3885680,3.85,44,3:92.0
3885878,3.85,61,3:126.0
3885886,3.85,16,0:4.0
3886078,3.85,5,1:10.0
3886101,3.85,69,1:28.0
3886106,3.85,11,2:12.0
3886172,3.85,3,0:4.0
3886372,3.85,25,1:36.0
3886416,3.85,13,0:4.0
3886426,3.85,2,1:8.0;2:8.0
3886527,3.85,3,1:8.0
3886572,3.85,4,1:8.0
3886590,3.85,88,1:20.0;2:20.0
3886656,3.85,10,3:24.0
3886666,3.85,9,1:22.0
3886668,3.85,3,0:4.0
3886794,3.85,18,2:40.0
3886808,3.85,0,0:4.0;1:4.0;2:4.0;3:4.0
3886864,3.85,6,1:16.0;2:16.0
3886956,3.85,19,1:28.0;2:42.0
3886958,3.85,2,1:8.0;2:8.0
3886974,3.85,3,1:10.0
3887141,3.85,11,1:8.0
3887168,3.85,13,1:20.0;2:20.0
3887216,3.85,198,1:8.0
3887286,3.85,3,0:4.0
3887288,3.85,2,0:4.0
3887306,3.85,2,1:8.0;2:8.0;3:8.0
3887328,3.85,6,0:4.0;3:16.0
3887346,3.85,2,0:4.0
3887380,3.84,13,3:30.0
3887428,3.84,3,0:4.0
3887436,3.84,10,3:24.0
3887442,3.84,6,1:8.0
3887451,3.84,9,1:4.0
3887456,3.84,65,3:134.0
3887484,3.84,3,1:10.0;2:10.0;3:10.0
3887496,3.84,22,3:48.0
3887522,3.84,40,3:84.0
3887586,3.84,10,2:24.0
3887616,3.84,8,1:20.0
3887688,3.84,43,2:90.0
3887696,3.84,8,0:4.0
3887708,3.84,2,0:4.0
3887754,3.84,29,3:62.0
3887784,3.84,6,0:4.0
3887982,3.84,2,0:4.0
3888124,3.84,2,0:4.0;1:4.0
3888148,3.84,2,1:8.0
3888152,3.84,70,3:144.0
3888182,3.84,5,1:10.0;2:10.0
3888228,3.84,19,1:28.0
3888326,3.84,4,0:4.0
3888352,3.84,6,0:4.0
3888448,3.84,23,0:4.0
3888520,3.84,19,2:42.0
3888532,3.84,65,3:134.0
3888564,3.84,8,1:20.0
3888578,3.84,2,0:4.0
3888596,3.84,12,1:28.0
3888622,3.84,58,3:120.0
3888642,3.84,12,1:28.0;2:28.0;3:28.0
3888654,3.84,80,3:164.0
3888721,3.84,5,1:8.0
3888744,3.84,5,1:10.0
3888752,3.84,2,0:4.0;1:4.0
3888872,3.84,4,1:8.0
3888896,3.84,13,3:30.0
3888996,3.84,10,3:24.0
3889031,3.84,1,1:4.0
3889044,3.84,13,1:20.0
3889118,3.84,10,2:24.0
3889128,3.84,4,1:8.0
3889196,3.84,3,0:4.0
3889230,3.84,40,2:84.0
3889234,3.84,50,3:104.0
3889434,3.84,12,1:28.0
3889462,3.84,14,2:32.0
3889510,3.84,2,0:4.0
3889516,3.84,52,2:108.0
3889594,3.84,26,1:28.0
3889636,3.84,2,0:4.0
3889682,3.84,52,2:108.0
3889723,3.84,3,1:8.0
3889810,3.84,4,1:8.0;3:12.0
3889879,3.84,199,1:4.0
3889898,3.84,19,1:28.0
3889946,3.84,11,3:26.0
3890001,3.84,15,1:8.0
3890022,3.84,6,1:16.0
3890086,3.84,4,1:8.0;2:8.0
3890184,3.84,14,3:32.0
3890186,3.84,2,1:8.0;2:8.0
3890207,3.84,1,1:4.0
3890265,3.84,35,1:8.0
3890356,3.84,6,0:4.0
3890364,3.84,13,1:20.0
3890370,3.84,25,2:54.0
3890396,3.84,5,2:14.0
3890415,3.84,11,1:12.0
3890532,3.84,8,2:20.0
3890683,3.84,1,1:4.0
3890698,3.84,4,0:4.0
3890816,3.84,10,3:24.0
3890852,3.84,5,1:10.0;2:10.0
3890858,3.84,28,3:60.0
3890911,3.84,6,1:14.0
3890938,3.84,2,1:8.0
3890962,3.84,18,2:40.0
3890968,3.84,5,1:10.0
3890988,3.84,4,1:8.0
3891030,3.84,3,1:10.0;2:10.0;3:10.0
3891034,3.84,2,0:4.0
3891066,3.84,4,0:4.0
3891104,3.84,2,1:8.0
3891112,3.84,2,0:4.0
3891124,3.84,40,3:84.0
3891162,3.84,29,3:62.0
3891194,3.84,6,0:4.0
3891360,3.84,10,2:24.0
3891391,3.84,19,1:8.0
3891464,3.84,2,1:8.0
3891625,3.84,21,1:22.0
3891676,3.84,38,3:80.0
3891689,3.84,97,1:28.0
3891717,3.84,11,1:8.0
3891776,3.84,16,1:36.0
3891842,3.84,198,1:12.0
3891894,3.84,25,1:36.0
3891932,3.84,52,3:108.0
3891982,3.84,4,0:4.0
3892020,3.84,2,1:8.0
3892082,3.84,4,1:8.0;2:8.0
3892100,3.84,2,0:4.0
3892120,3.84,6,0:4.0
3892125,3.84,48,1:14.0
3892160,3.84,16,0:4.0
3892166,3.84,22,0:4.0
3892274,3.84,4,1:8.0
3892312,3.84,23,1:20.0;2:20.0
3892336,3.84,19,1:28.0;2:28.0
3892346,3.84,3,0:4.0
3892448,3.84,2,0:4.0
3892463,3.84,79,1:40.0
3892478,3.84,16,1:36.0
3892550,3.84,2,1:8.0;2:8.0;3:8.0
3892583,3.84,199,1:4.0
3892740,3.84,22,2:48.0
3892758,3.84,88,3:180.0
3892768,3.84,13,1:20.0
3892840,3.84,8,3:20.0
3892842,3.84,10,1:8.0;3:24.0
3892844,3.84,25,1:36.0
3892848,3.84,2,0:4.0
3892870,3.84,3,0:4.0
3892880,3.84,28,2:60.0
3893072,3.84,65,3:134.0
3893090,3.84,7,1:12.0
3893172,3.84,10,1:16.0
3893203,3.84,1,1:4.0
3893308,3.84,198,1:36.0
3893396,3.84,3,0:4.0
3893410,3.84,2,1:8.0;2:8.0
3893476,3.84,4,0:4.0;2:12.0
3893484,3.84,19,1:28.0
3893570,3.84,70,1:16.0;2:16.0
3893652,3.84,52,3:108.0
3893656,3.84,2,0:4.0
3893660,3.84,3,0:4.0
3893668,3.84,2,0:4.0;2:8.0
3893699,3.83,199,1:4.0
3893700,3.83,18,2:40.0
3893742,3.83,19,1:28.0
3893864,3.83,2,0:4.0
3893878,3.83,25,3:54.0
3893896,3.83,2,0:4.0;2:8.0
3893948,3.83,8,2:20.0
3893970,3.83,3,0:4.0
3893989,3.83,5,1:12.0
3894082,3.83,6,1:16.0
3894105,3.83,7,1:8.0
3894128,3.83,8,1:8.0;2:8.0
3894220,3.83,2,0:4.0;1:4.0
3894280,3.83,34,2:72.0
3894284,3.83,8,0:4.0
3894525,3.83,44,1:10.0
3894566,3.83,166,2:336.0
3894582,3.83,19,2:42.0
3894674,3.83,4,0:4.0
3894780,3.83,6,0:4.0;2:16.0
3894898,3.83,198,1:16.0
